,UserID,Username,Link of user profile,Num of posts per user,Discussion Date,User joined date
1731,41433,freddym,https://www.speakev.com/members/freddym.41433/,"8,857 ",4 mo ago,"Oct 14, 2017"
1732,75416,,https://www.speakev.com/members/jeremy-harris.75416/,"12,436 ",4 mo ago,"Jan 3, 2019"
1733,75416,,https://www.speakev.com/members/jeremy-harris.75416/,"12,436 ",4 mo ago,"Jan 3, 2019"
1734,93356,whyone,https://www.speakev.com/members/whyone.93356/,108 ,4 mo ago,"Dec 7, 2020"
1735,105852,tonyellis56,https://www.speakev.com/members/tonyellis56.105852/,8 ,4 mo ago,4 mo ago
1736,84466,dk6780,https://www.speakev.com/members/dk6780.84466/,"11,027 ",4 mo ago,"Oct 24, 2019"
1737,41433,freddym,https://www.speakev.com/members/freddym.41433/,"8,857 ",4 mo ago,"Oct 14, 2017"
1738,93356,whyone,https://www.speakev.com/members/whyone.93356/,108 ,4 mo ago,"Dec 7, 2020"
1739,107937,EmaBC,https://www.speakev.com/members/emabc.107937/,24 ,3 mo ago,3 mo ago
1740,93356,whyone,https://www.speakev.com/members/whyone.93356/,108 ,3 mo ago,"Dec 7, 2020"
1741,84466,dk6780,https://www.speakev.com/members/dk6780.84466/,"11,027 ",3 mo ago,"Oct 24, 2019"
1742,93356,whyone,https://www.speakev.com/members/whyone.93356/,108 ,3 mo ago,"Dec 7, 2020"
1743,107937,EmaBC,https://www.speakev.com/members/emabc.107937/,24 ,3 mo ago,3 mo ago
1744,107937,EmaBC,https://www.speakev.com/members/emabc.107937/,24 ,3 mo ago,3 mo ago
1745,84466,dk6780,https://www.speakev.com/members/dk6780.84466/,"11,027 ",3 mo ago,"Oct 24, 2019"
1746,93356,whyone,https://www.speakev.com/members/whyone.93356/,108 ,3 mo ago,"Dec 7, 2020"
1747,107937,EmaBC,https://www.speakev.com/members/emabc.107937/,24 ,3 mo ago,3 mo ago
1748,107937,EmaBC,https://www.speakev.com/members/emabc.107937/,24 ,3 mo ago,3 mo ago
1749,602,Brads,https://www.speakev.com/members/brads.602/,"1,031 ",3 mo ago,"May 15, 2014"
1750,107937,EmaBC,https://www.speakev.com/members/emabc.107937/,24 ,3 mo ago,3 mo ago
1751,93356,whyone,https://www.speakev.com/members/whyone.93356/,108 ,3 mo ago,"Dec 7, 2020"
1752,107937,EmaBC,https://www.speakev.com/members/emabc.107937/,24 ,3 mo ago,3 mo ago
1753,79216,KJ(kona junkie),https://www.speakev.com/members/kj-kona-junkie.79216/,29 ,3 mo ago,"May 8, 2019"
1754,102460,Ethanedwards,https://www.speakev.com/members/ethanedwards.102460/,54 ,3 mo ago,6 mo ago
1755,108997,rossowheels,https://www.speakev.com/members/rossowheels.108997/,3 ,1 mo ago,2 mo ago
1756,101027,squidid3,https://www.speakev.com/members/squidid3.101027/,1 ,1 mo ago,7 mo ago
1757,108997,rossowheels,https://www.speakev.com/members/rossowheels.108997/,3 ,1 mo ago,2 mo ago
1758,4178,MelonMan,https://www.speakev.com/members/melonman.4178/,90 ,"Apr 12, 2021","Nov 15, 2015"
1759,49337,WillWord,https://www.speakev.com/members/willword.49337/,32 ,"Apr 13, 2021","Dec 23, 2017"
1760,4178,MelonMan,https://www.speakev.com/members/melonman.4178/,90 ,"Apr 16, 2021","Nov 15, 2015"
1761,95963,bbjon,https://www.speakev.com/members/bbjon.95963/,6 ,"Apr 19, 2021","Apr 19, 2021"
1762,49337,WillWord,https://www.speakev.com/members/willword.49337/,32 ,"Apr 19, 2021","Dec 23, 2017"
1763,25425,Mickeypeach,https://www.speakev.com/members/mickeypeach.25425/,79 ,"Apr 19, 2021","May 8, 2017"
1764,25425,Mickeypeach,https://www.speakev.com/members/mickeypeach.25425/,79 ,"Apr 19, 2021","May 8, 2017"
1765,85581,alegar,https://www.speakev.com/members/alegar.85581/,520 ,"Apr 19, 2021","Jan 14, 2020"
1766,84466,dk6780,https://www.speakev.com/members/dk6780.84466/,"11,027 ","Apr 19, 2021","Oct 24, 2019"
1767,25425,Mickeypeach,https://www.speakev.com/members/mickeypeach.25425/,79 ,"Apr 20, 2021","May 8, 2017"
1768,96005,slicey,https://www.speakev.com/members/slicey.96005/,7 ,"Apr 21, 2021","Apr 21, 2021"
1769,96005,slicey,https://www.speakev.com/members/slicey.96005/,7 ,"Apr 21, 2021","Apr 21, 2021"
1770,7441,Zzb,https://www.speakev.com/members/zzb.7441/,124 ,12 mo ago,"Oct 4, 2016"
1771,95963,bbjon,https://www.speakev.com/members/bbjon.95963/,6 ,12 mo ago,"Apr 19, 2021"
1772,3413,Oilymo,https://www.speakev.com/members/oilymo.3413/,343 ,12 mo ago,"Aug 22, 2015"
1773,7441,Zzb,https://www.speakev.com/members/zzb.7441/,124 ,12 mo ago,"Oct 4, 2016"
1774,3413,Oilymo,https://www.speakev.com/members/oilymo.3413/,343 ,12 mo ago,"Aug 22, 2015"
1775,7441,Zzb,https://www.speakev.com/members/zzb.7441/,124 ,12 mo ago,"Oct 4, 2016"
1776,3413,Oilymo,https://www.speakev.com/members/oilymo.3413/,343 ,12 mo ago,"Aug 22, 2015"
1777,7439,Blackeunos,https://www.speakev.com/members/blackeunos.7439/,535 ,12 mo ago,"Oct 4, 2016"
1778,3413,Oilymo,https://www.speakev.com/members/oilymo.3413/,343 ,12 mo ago,"Aug 22, 2015"
1779,95963,bbjon,https://www.speakev.com/members/bbjon.95963/,6 ,12 mo ago,"Apr 19, 2021"
1780,3413,Oilymo,https://www.speakev.com/members/oilymo.3413/,343 ,12 mo ago,"Aug 22, 2015"
1781,95963,bbjon,https://www.speakev.com/members/bbjon.95963/,6 ,12 mo ago,"Apr 19, 2021"
1782,95963,bbjon,https://www.speakev.com/members/bbjon.95963/,6 ,12 mo ago,"Apr 19, 2021"
1783,3413,Oilymo,https://www.speakev.com/members/oilymo.3413/,343 ,12 mo ago,"Aug 22, 2015"
1784,25425,Mickeypeach,https://www.speakev.com/members/mickeypeach.25425/,79 ,12 mo ago,"May 8, 2017"
1785,3413,Oilymo,https://www.speakev.com/members/oilymo.3413/,343 ,11 mo ago,"Aug 22, 2015"
1786,7126,MarkyM,https://www.speakev.com/members/markym.7126/,782 ,11 mo ago,"Sep 3, 2016"
1787,95963,bbjon,https://www.speakev.com/members/bbjon.95963/,6 ,11 mo ago,"Apr 19, 2021"
1788,25425,Mickeypeach,https://www.speakev.com/members/mickeypeach.25425/,79 ,11 mo ago,"May 8, 2017"
1789,3413,Oilymo,https://www.speakev.com/members/oilymo.3413/,343 ,11 mo ago,"Aug 22, 2015"
1790,93109,Wastedspacer,https://www.speakev.com/members/wastedspacer.93109/,15 ,"Nov 19, 2020","Nov 19, 2020"
1791,41433,freddym,https://www.speakev.com/members/freddym.41433/,"8,857 ","Nov 19, 2020","Oct 14, 2017"
1792,1937,Hairy Leafer,https://www.speakev.com/members/hairy-leafer.1937/,"1,227 ","Nov 19, 2020","Feb 26, 2015"
1793,2505,cah197,https://www.speakev.com/members/cah197.2505/,"26,262 ","Nov 19, 2020","May 12, 2015"
1794,91640,Kiltox,https://www.speakev.com/members/kiltox.91640/,393 ,"Nov 19, 2020","Sep 12, 2020"
1795,5634,Biffa,https://www.speakev.com/members/biffa.5634/,"3,033 ","Nov 19, 2020","Apr 10, 2016"
1796,85303,Gt6k,https://www.speakev.com/members/gt6k.85303/,322 ,"Nov 19, 2020","Dec 22, 2019"
1797,91640,Kiltox,https://www.speakev.com/members/kiltox.91640/,393 ,"Nov 19, 2020","Sep 12, 2020"
1798,5634,Biffa,https://www.speakev.com/members/biffa.5634/,"3,033 ","Nov 19, 2020","Apr 10, 2016"
1799,41433,freddym,https://www.speakev.com/members/freddym.41433/,"8,857 ","Nov 19, 2020","Oct 14, 2017"
1800,2505,cah197,https://www.speakev.com/members/cah197.2505/,"26,262 ","Nov 19, 2020","May 12, 2015"
1801,5634,Biffa,https://www.speakev.com/members/biffa.5634/,"3,033 ","Nov 19, 2020","Apr 10, 2016"
1802,5427,Panda,https://www.speakev.com/members/panda.5427/,"1,192 ","Nov 19, 2020","Mar 22, 2016"
1803,1937,Hairy Leafer,https://www.speakev.com/members/hairy-leafer.1937/,"1,227 ","Nov 19, 2020","Feb 26, 2015"
1804,91640,Kiltox,https://www.speakev.com/members/kiltox.91640/,393 ,"Nov 19, 2020","Sep 12, 2020"
1805,80086,WonkoTheSaneUK,https://www.speakev.com/members/wonkothesaneuk.80086/,"5,101 ","Nov 19, 2020","May 28, 2019"
1806,5634,Biffa,https://www.speakev.com/members/biffa.5634/,"3,033 ","Nov 19, 2020","Apr 10, 2016"
1807,416,andrew*debbie,https://www.speakev.com/members/andrew-debbie.416/,"12,612 ","Nov 19, 2020","Mar 12, 2014"
1808,1937,Hairy Leafer,https://www.speakev.com/members/hairy-leafer.1937/,"1,227 ","Nov 19, 2020","Feb 26, 2015"
1809,416,andrew*debbie,https://www.speakev.com/members/andrew-debbie.416/,"12,612 ","Nov 19, 2020","Mar 12, 2014"
1810,2505,cah197,https://www.speakev.com/members/cah197.2505/,"26,262 ","Nov 19, 2020","May 12, 2015"
1811,91640,Kiltox,https://www.speakev.com/members/kiltox.91640/,393 ,"Nov 19, 2020","Sep 12, 2020"
1812,5634,Biffa,https://www.speakev.com/members/biffa.5634/,"3,033 ","Nov 19, 2020","Apr 10, 2016"
1813,91640,Kiltox,https://www.speakev.com/members/kiltox.91640/,393 ,"Nov 19, 2020","Sep 12, 2020"
1814,5634,Biffa,https://www.speakev.com/members/biffa.5634/,"3,033 ","Nov 19, 2020","Apr 10, 2016"
1815,1937,Hairy Leafer,https://www.speakev.com/members/hairy-leafer.1937/,"1,227 ","Nov 19, 2020","Feb 26, 2015"
1816,86365,cdlb,https://www.speakev.com/members/cdlb.86365/,676 ,"Nov 19, 2020","Feb 15, 2020"
1817,71,proddick,https://www.speakev.com/members/proddick.71/,"12,481 ","Nov 19, 2020","Feb 2, 2012"
1818,2505,cah197,https://www.speakev.com/members/cah197.2505/,"26,262 ","Nov 19, 2020","May 12, 2015"
1819,2505,cah197,https://www.speakev.com/members/cah197.2505/,"26,262 ","Nov 19, 2020","May 12, 2015"
1820,83879,Tandy0,https://www.speakev.com/members/tandy0.83879/,"1,896 ","Nov 19, 2020","Sep 11, 2019"
1821,71,proddick,https://www.speakev.com/members/proddick.71/,"12,481 ","Nov 19, 2020","Feb 2, 2012"
1822,2505,cah197,https://www.speakev.com/members/cah197.2505/,"26,262 ","Nov 19, 2020","May 12, 2015"
1823,777,Rory166,https://www.speakev.com/members/rory166.777/,"2,227 ","Nov 19, 2020","Jul 6, 2014"
1824,2505,cah197,https://www.speakev.com/members/cah197.2505/,"26,262 ","Nov 19, 2020","May 12, 2015"
1825,5634,Biffa,https://www.speakev.com/members/biffa.5634/,"3,033 ","Nov 19, 2020","Apr 10, 2016"
1826,777,Rory166,https://www.speakev.com/members/rory166.777/,"2,227 ","Nov 19, 2020","Jul 6, 2014"
1827,76248,Blanik,https://www.speakev.com/members/blanik.76248/,450 ,"Nov 19, 2020","Jan 30, 2019"
1828,93109,Wastedspacer,https://www.speakev.com/members/wastedspacer.93109/,15 ,"Nov 19, 2020","Nov 19, 2020"
1829,93109,Wastedspacer,https://www.speakev.com/members/wastedspacer.93109/,15 ,"Nov 19, 2020","Nov 19, 2020"
1830,25425,Mickeypeach,https://www.speakev.com/members/mickeypeach.25425/,79 ,"Jun 16, 2021","May 8, 2017"
1831,97958,tsh2,https://www.speakev.com/members/tsh2.97958/,27 ,11 mo ago,11 mo ago
1832,96388,Pimpernello,https://www.speakev.com/members/pimpernello.96388/,3 ,11 mo ago,"May 12, 2021"
1833,98020,Cinquecento,https://www.speakev.com/members/cinquecento.98020/,21 ,11 mo ago,11 mo ago
1834,96388,Pimpernello,https://www.speakev.com/members/pimpernello.96388/,3 ,11 mo ago,"May 12, 2021"
1835,97958,tsh2,https://www.speakev.com/members/tsh2.97958/,27 ,10 mo ago,11 mo ago
1836,98020,Cinquecento,https://www.speakev.com/members/cinquecento.98020/,21 ,10 mo ago,11 mo ago
1837,98020,Cinquecento,https://www.speakev.com/members/cinquecento.98020/,21 ,10 mo ago,11 mo ago
1838,97958,tsh2,https://www.speakev.com/members/tsh2.97958/,27 ,10 mo ago,11 mo ago
1839,97958,tsh2,https://www.speakev.com/members/tsh2.97958/,27 ,10 mo ago,11 mo ago
1840,98412,cptbill,https://www.speakev.com/members/cptbill.98412/,1 ,10 mo ago,10 mo ago
1841,97958,tsh2,https://www.speakev.com/members/tsh2.97958/,27 ,10 mo ago,11 mo ago
1842,99562,SandiCat,https://www.speakev.com/members/sandicat.99562/,4 ,8 mo ago,8 mo ago
1843,101999,bighardyfamily,https://www.speakev.com/members/bighardyfamily.101999/,3 ,7 mo ago,7 mo ago
1844,97958,tsh2,https://www.speakev.com/members/tsh2.97958/,27 ,7 mo ago,11 mo ago
1845,101999,bighardyfamily,https://www.speakev.com/members/bighardyfamily.101999/,3 ,7 mo ago,7 mo ago
1846,98903,LaserTam,https://www.speakev.com/members/lasertam.98903/,46 ,7 mo ago,9 mo ago
1847,101999,bighardyfamily,https://www.speakev.com/members/bighardyfamily.101999/,3 ,7 mo ago,7 mo ago
1848,98903,LaserTam,https://www.speakev.com/members/lasertam.98903/,46 ,7 mo ago,9 mo ago
1849,98020,Cinquecento,https://www.speakev.com/members/cinquecento.98020/,21 ,7 mo ago,11 mo ago
1850,98043,Bobbybarlow,https://www.speakev.com/members/bobbybarlow.98043/,4 ,7 mo ago,11 mo ago
1851,98903,LaserTam,https://www.speakev.com/members/lasertam.98903/,46 ,7 mo ago,9 mo ago
1852,98020,Cinquecento,https://www.speakev.com/members/cinquecento.98020/,21 ,6 mo ago,11 mo ago
1853,104236,Sofiak,https://www.speakev.com/members/sofiak.104236/,4 ,5 mo ago,5 mo ago
1854,98903,LaserTam,https://www.speakev.com/members/lasertam.98903/,46 ,5 mo ago,9 mo ago
1855,104236,Sofiak,https://www.speakev.com/members/sofiak.104236/,4 ,5 mo ago,5 mo ago
1856,98020,Cinquecento,https://www.speakev.com/members/cinquecento.98020/,21 ,5 mo ago,11 mo ago
1857,104421,Yerman,https://www.speakev.com/members/yerman.104421/,27 ,5 mo ago,5 mo ago
1858,105572,Bedworth147,https://www.speakev.com/members/bedworth147.105572/,1 ,4 mo ago,4 mo ago
1859,104421,Yerman,https://www.speakev.com/members/yerman.104421/,27 ,4 mo ago,5 mo ago
1860,104421,Yerman,https://www.speakev.com/members/yerman.104421/,27 ,4 mo ago,5 mo ago
1861,104421,Yerman,https://www.speakev.com/members/yerman.104421/,27 ,4 mo ago,5 mo ago
1862,98020,Cinquecento,https://www.speakev.com/members/cinquecento.98020/,21 ,4 mo ago,11 mo ago
1863,105197,Mark25810,https://www.speakev.com/members/mark25810.105197/,46 ,4 mo ago,5 mo ago
1864,98903,LaserTam,https://www.speakev.com/members/lasertam.98903/,46 ,4 mo ago,9 mo ago
1865,105197,Mark25810,https://www.speakev.com/members/mark25810.105197/,46 ,4 mo ago,5 mo ago
1866,98903,LaserTam,https://www.speakev.com/members/lasertam.98903/,46 ,4 mo ago,9 mo ago
1867,105197,Mark25810,https://www.speakev.com/members/mark25810.105197/,46 ,4 mo ago,5 mo ago
1868,105197,Mark25810,https://www.speakev.com/members/mark25810.105197/,46 ,4 mo ago,5 mo ago
1869,98903,LaserTam,https://www.speakev.com/members/lasertam.98903/,46 ,4 mo ago,9 mo ago
1870,105197,Mark25810,https://www.speakev.com/members/mark25810.105197/,46 ,4 mo ago,5 mo ago
1871,98903,LaserTam,https://www.speakev.com/members/lasertam.98903/,46 ,4 mo ago,9 mo ago
1872,105197,Mark25810,https://www.speakev.com/members/mark25810.105197/,46 ,4 mo ago,5 mo ago
1873,7126,MarkyM,https://www.speakev.com/members/markym.7126/,782 ,"Apr 24, 2021","Sep 3, 2016"
1874,49337,WillWord,https://www.speakev.com/members/willword.49337/,32 ,"Apr 24, 2021","Dec 23, 2017"
1875,91962,idiotzoo,https://www.speakev.com/members/idiotzoo.91962/,"2,115 ","Apr 24, 2021","Sep 21, 2020"
1876,7126,MarkyM,https://www.speakev.com/members/markym.7126/,782 ,"Apr 24, 2021","Sep 3, 2016"
1877,13593,tophatron,https://www.speakev.com/members/tophatron.13593/,37 ,"Apr 24, 2021","Jan 25, 2017"
1878,49337,WillWord,https://www.speakev.com/members/willword.49337/,32 ,"Apr 24, 2021","Dec 23, 2017"
1879,3413,Oilymo,https://www.speakev.com/members/oilymo.3413/,343 ,"Apr 25, 2021","Aug 22, 2015"
1880,7126,MarkyM,https://www.speakev.com/members/markym.7126/,782 ,"Apr 25, 2021","Sep 3, 2016"
1881,13593,tophatron,https://www.speakev.com/members/tophatron.13593/,37 ,"Apr 25, 2021","Jan 25, 2017"
1882,59017,Kronospace,https://www.speakev.com/members/kronospace.59017/,55 ,"Apr 25, 2021","Mar 11, 2018"
1883,7126,MarkyM,https://www.speakev.com/members/markym.7126/,782 ,"Apr 25, 2021","Sep 3, 2016"
1884,25425,Mickeypeach,https://www.speakev.com/members/mickeypeach.25425/,79 ,"Apr 26, 2021","May 8, 2017"
1885,247,Charlie S,https://www.speakev.com/members/charlie-s.247/,549 ,"Apr 26, 2021","Dec 6, 2013"
1886,7126,MarkyM,https://www.speakev.com/members/markym.7126/,782 ,"Apr 26, 2021","Sep 3, 2016"
1887,25425,Mickeypeach,https://www.speakev.com/members/mickeypeach.25425/,79 ,"Apr 27, 2021","May 8, 2017"
1888,5306,srichards,https://www.speakev.com/members/srichards.5306/,"9,404 ","Apr 27, 2021","Mar 10, 2016"
1889,3413,Oilymo,https://www.speakev.com/members/oilymo.3413/,343 ,"Apr 27, 2021","Aug 22, 2015"
1890,7126,MarkyM,https://www.speakev.com/members/markym.7126/,782 ,"May 21, 2021","Sep 3, 2016"
1891,7126,MarkyM,https://www.speakev.com/members/markym.7126/,782 ,"Apr 24, 2021","Sep 3, 2016"
1892,49337,WillWord,https://www.speakev.com/members/willword.49337/,32 ,"Apr 24, 2021","Dec 23, 2017"
1893,91962,idiotzoo,https://www.speakev.com/members/idiotzoo.91962/,"2,115 ","Apr 24, 2021","Sep 21, 2020"
1894,7126,MarkyM,https://www.speakev.com/members/markym.7126/,782 ,"Apr 24, 2021","Sep 3, 2016"
1895,13593,tophatron,https://www.speakev.com/members/tophatron.13593/,37 ,"Apr 24, 2021","Jan 25, 2017"
1896,49337,WillWord,https://www.speakev.com/members/willword.49337/,32 ,"Apr 24, 2021","Dec 23, 2017"
1897,3413,Oilymo,https://www.speakev.com/members/oilymo.3413/,343 ,"Apr 25, 2021","Aug 22, 2015"
1898,7126,MarkyM,https://www.speakev.com/members/markym.7126/,782 ,"Apr 25, 2021","Sep 3, 2016"
1899,13593,tophatron,https://www.speakev.com/members/tophatron.13593/,37 ,"Apr 25, 2021","Jan 25, 2017"
1900,59017,Kronospace,https://www.speakev.com/members/kronospace.59017/,55 ,"Apr 25, 2021","Mar 11, 2018"
1901,7126,MarkyM,https://www.speakev.com/members/markym.7126/,782 ,"Apr 25, 2021","Sep 3, 2016"
1902,25425,Mickeypeach,https://www.speakev.com/members/mickeypeach.25425/,79 ,"Apr 26, 2021","May 8, 2017"
1903,247,Charlie S,https://www.speakev.com/members/charlie-s.247/,549 ,"Apr 26, 2021","Dec 6, 2013"
1904,7126,MarkyM,https://www.speakev.com/members/markym.7126/,782 ,"Apr 26, 2021","Sep 3, 2016"
1905,25425,Mickeypeach,https://www.speakev.com/members/mickeypeach.25425/,79 ,"Apr 27, 2021","May 8, 2017"
1906,5306,srichards,https://www.speakev.com/members/srichards.5306/,"9,404 ","Apr 27, 2021","Mar 10, 2016"
1907,3413,Oilymo,https://www.speakev.com/members/oilymo.3413/,343 ,"Apr 27, 2021","Aug 22, 2015"
1908,7126,MarkyM,https://www.speakev.com/members/markym.7126/,782 ,"May 21, 2021","Sep 3, 2016"
1909,105852,tonyellis56,https://www.speakev.com/members/tonyellis56.105852/,8 ,4 mo ago,4 mo ago
1910,84466,dk6780,https://www.speakev.com/members/dk6780.84466/,"11,027 ",4 mo ago,"Oct 24, 2019"
1911,1947,,https://www.speakev.com/members/viridian-ev.1947/,80 ,4 mo ago,"Feb 27, 2015"
1912,100409,Jjr,https://www.speakev.com/members/jjr.100409/,7 ,4 mo ago,8 mo ago
1913,105852,tonyellis56,https://www.speakev.com/members/tonyellis56.105852/,8 ,4 mo ago,4 mo ago
1914,105852,tonyellis56,https://www.speakev.com/members/tonyellis56.105852/,8 ,4 mo ago,4 mo ago
1915,41433,freddym,https://www.speakev.com/members/freddym.41433/,"8,857 ",4 mo ago,"Oct 14, 2017"
1916,105852,tonyellis56,https://www.speakev.com/members/tonyellis56.105852/,8 ,4 mo ago,4 mo ago
1917,84466,dk6780,https://www.speakev.com/members/dk6780.84466/,"11,027 ",4 mo ago,"Oct 24, 2019"
1918,83879,Tandy0,https://www.speakev.com/members/tandy0.83879/,"1,896 ",4 mo ago,"Sep 11, 2019"
1919,41433,freddym,https://www.speakev.com/members/freddym.41433/,"8,857 ",4 mo ago,"Oct 14, 2017"
1920,41433,freddym,https://www.speakev.com/members/freddym.41433/,"8,857 ",4 mo ago,"Oct 14, 2017"
1921,93356,whyone,https://www.speakev.com/members/whyone.93356/,108 ,4 mo ago,"Dec 7, 2020"
1922,41433,freddym,https://www.speakev.com/members/freddym.41433/,"8,857 ",4 mo ago,"Oct 14, 2017"
1923,105852,tonyellis56,https://www.speakev.com/members/tonyellis56.105852/,8 ,4 mo ago,4 mo ago
1924,105852,tonyellis56,https://www.speakev.com/members/tonyellis56.105852/,8 ,4 mo ago,4 mo ago
1925,105852,tonyellis56,https://www.speakev.com/members/tonyellis56.105852/,8 ,4 mo ago,4 mo ago
1926,41433,freddym,https://www.speakev.com/members/freddym.41433/,"8,857 ",4 mo ago,"Oct 14, 2017"
1927,75416,,https://www.speakev.com/members/jeremy-harris.75416/,"12,436 ",4 mo ago,"Jan 3, 2019"
1928,75416,,https://www.speakev.com/members/jeremy-harris.75416/,"12,436 ",4 mo ago,"Jan 3, 2019"
1929,84466,dk6780,https://www.speakev.com/members/dk6780.84466/,"11,027 ",4 mo ago,"Oct 24, 2019"
1930,102102,,https://www.speakev.com/members/stinsy.102102/,"1,241 ",4 mo ago,7 mo ago
1931,84466,dk6780,https://www.speakev.com/members/dk6780.84466/,"11,027 ",4 mo ago,"Oct 24, 2019"
1932,97412,Parkwood,https://www.speakev.com/members/parkwood.97412/,531 ,4 mo ago,12 mo ago
1933,102102,,https://www.speakev.com/members/stinsy.102102/,"1,241 ",4 mo ago,7 mo ago
1934,41433,freddym,https://www.speakev.com/members/freddym.41433/,"8,857 ",4 mo ago,"Oct 14, 2017"
1935,41433,freddym,https://www.speakev.com/members/freddym.41433/,"8,857 ",4 mo ago,"Oct 14, 2017"
1936,93356,whyone,https://www.speakev.com/members/whyone.93356/,108 ,4 mo ago,"Dec 7, 2020"
1937,41433,freddym,https://www.speakev.com/members/freddym.41433/,"8,857 ",4 mo ago,"Oct 14, 2017"
1938,75416,,https://www.speakev.com/members/jeremy-harris.75416/,"12,436 ",4 mo ago,"Jan 3, 2019"
1939,75416,,https://www.speakev.com/members/jeremy-harris.75416/,"12,436 ",4 mo ago,"Jan 3, 2019"
1940,93356,whyone,https://www.speakev.com/members/whyone.93356/,108 ,4 mo ago,"Dec 7, 2020"
1941,105852,tonyellis56,https://www.speakev.com/members/tonyellis56.105852/,8 ,4 mo ago,4 mo ago
1942,84466,dk6780,https://www.speakev.com/members/dk6780.84466/,"11,027 ",4 mo ago,"Oct 24, 2019"
1943,41433,freddym,https://www.speakev.com/members/freddym.41433/,"8,857 ",4 mo ago,"Oct 14, 2017"
1944,93356,whyone,https://www.speakev.com/members/whyone.93356/,108 ,4 mo ago,"Dec 7, 2020"
1945,105852,tonyellis56,https://www.speakev.com/members/tonyellis56.105852/,8 ,4 mo ago,4 mo ago
1946,84466,dk6780,https://www.speakev.com/members/dk6780.84466/,"11,027 ",4 mo ago,"Oct 24, 2019"
1947,1947,,https://www.speakev.com/members/viridian-ev.1947/,80 ,4 mo ago,"Feb 27, 2015"
1948,100409,Jjr,https://www.speakev.com/members/jjr.100409/,7 ,4 mo ago,8 mo ago
1949,105852,tonyellis56,https://www.speakev.com/members/tonyellis56.105852/,8 ,4 mo ago,4 mo ago
1950,105852,tonyellis56,https://www.speakev.com/members/tonyellis56.105852/,8 ,4 mo ago,4 mo ago
1951,41433,freddym,https://www.speakev.com/members/freddym.41433/,"8,857 ",4 mo ago,"Oct 14, 2017"
1952,105852,tonyellis56,https://www.speakev.com/members/tonyellis56.105852/,8 ,4 mo ago,4 mo ago
1953,84466,dk6780,https://www.speakev.com/members/dk6780.84466/,"11,027 ",4 mo ago,"Oct 24, 2019"
1954,83879,Tandy0,https://www.speakev.com/members/tandy0.83879/,"1,896 ",4 mo ago,"Sep 11, 2019"
1955,41433,freddym,https://www.speakev.com/members/freddym.41433/,"8,857 ",4 mo ago,"Oct 14, 2017"
1956,41433,freddym,https://www.speakev.com/members/freddym.41433/,"8,857 ",4 mo ago,"Oct 14, 2017"
1957,93356,whyone,https://www.speakev.com/members/whyone.93356/,108 ,4 mo ago,"Dec 7, 2020"
1958,41433,freddym,https://www.speakev.com/members/freddym.41433/,"8,857 ",4 mo ago,"Oct 14, 2017"
1959,105852,tonyellis56,https://www.speakev.com/members/tonyellis56.105852/,8 ,4 mo ago,4 mo ago
1960,105852,tonyellis56,https://www.speakev.com/members/tonyellis56.105852/,8 ,4 mo ago,4 mo ago
1961,105852,tonyellis56,https://www.speakev.com/members/tonyellis56.105852/,8 ,4 mo ago,4 mo ago
1962,41433,freddym,https://www.speakev.com/members/freddym.41433/,"8,857 ",4 mo ago,"Oct 14, 2017"
1963,75416,,https://www.speakev.com/members/jeremy-harris.75416/,"12,436 ",4 mo ago,"Jan 3, 2019"
1964,75416,,https://www.speakev.com/members/jeremy-harris.75416/,"12,436 ",4 mo ago,"Jan 3, 2019"
1965,84466,dk6780,https://www.speakev.com/members/dk6780.84466/,"11,027 ",4 mo ago,"Oct 24, 2019"
1966,102102,,https://www.speakev.com/members/stinsy.102102/,"1,241 ",4 mo ago,7 mo ago
1967,84466,dk6780,https://www.speakev.com/members/dk6780.84466/,"11,027 ",4 mo ago,"Oct 24, 2019"
1968,97412,Parkwood,https://www.speakev.com/members/parkwood.97412/,531 ,4 mo ago,12 mo ago
1969,102102,,https://www.speakev.com/members/stinsy.102102/,"1,241 ",4 mo ago,7 mo ago
1970,41433,freddym,https://www.speakev.com/members/freddym.41433/,"8,857 ",4 mo ago,"Oct 14, 2017"
1971,41433,freddym,https://www.speakev.com/members/freddym.41433/,"8,857 ",4 mo ago,"Oct 14, 2017"
1972,93356,whyone,https://www.speakev.com/members/whyone.93356/,108 ,4 mo ago,"Dec 7, 2020"
1973,41433,freddym,https://www.speakev.com/members/freddym.41433/,"8,857 ",4 mo ago,"Oct 14, 2017"
1974,75416,,https://www.speakev.com/members/jeremy-harris.75416/,"12,436 ",4 mo ago,"Jan 3, 2019"
1975,75416,,https://www.speakev.com/members/jeremy-harris.75416/,"12,436 ",4 mo ago,"Jan 3, 2019"
1976,93356,whyone,https://www.speakev.com/members/whyone.93356/,108 ,4 mo ago,"Dec 7, 2020"
1977,105852,tonyellis56,https://www.speakev.com/members/tonyellis56.105852/,8 ,4 mo ago,4 mo ago
1978,84466,dk6780,https://www.speakev.com/members/dk6780.84466/,"11,027 ",4 mo ago,"Oct 24, 2019"
1979,41433,freddym,https://www.speakev.com/members/freddym.41433/,"8,857 ",4 mo ago,"Oct 14, 2017"
1980,93356,whyone,https://www.speakev.com/members/whyone.93356/,108 ,4 mo ago,"Dec 7, 2020"
